id,name,phone_number,places,type,sponsor_id,sponsor_name,sponsor_type,lat,lon,street,zip_code,city,planning_area_id
2060280,Kita Methfesselstraße 14,+493050587271,92,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.48881915,13.384613066031608,Methfesselstraße 14,10965,Berlin,2200209
2060300,Kita Kochstraße 8,+49304620291,185,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.505487,13.38771199174408,Kochstraße 8,10969,Berlin,2100102
2060310,Kita Baerwaldstraße 18,+49302598128,185,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.4918745,13.400438300702245,Baerwaldstraße 10961,10961,Berlin,2200210
2060320,Kita Lübbener Straße 6,+493022503002,48,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.4987001,13.4371166,Lübbener Straße 6/7,10997,Berlin,2300419
2060340,Kita Komsu,+493022503041,130,Kindertagesstätte,1239,Komsu e.V. Interkulturelle Kindertagesstätte,Sonstiger freier Träger,52.4926995,13.4329822,Paul-Lincke-Ufer 12,10999,Berlin,2300418
2060350,Kita Cuvrystraße 26a/Oppelner Straße 21,+493022502421,152,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.4968295,13.4421952,Cuvrystraße 26A,10997,Berlin,2300419
2060360,Kita Urbanstraße 48k,+493050586560,136,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.488874,13.4179085,Urbanstraße 48K,10967,Berlin,2200212
2060370,INA.KINDER.Garten,+493069503790,150,Kindertagesstätte,1312,INA.KINDER.GARTEN gGmbH,Sonstiger freier Träger,52.5002099,13.416992692271124,Dresdener Straße 128,10999,Berlin,2300314
2060380,Kita Schlesische Straße 3,+493022503221,130,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.500502,13.4424306,Schlesische Straße 3,10997,Berlin,2300419
2060400,Ev. Kita Tabor,+493069534385,103,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.4968776,13.443779,Cuvrystraße 36,10997,Berlin,2300419
2060410,Kita Blauwal,+49306917231,36,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.4859746,13.3924443,Schwiebusser Straße 6,10965,Berlin,2200211
2060420,Kindertagesstätte Faros,+493078990740,115,Kindertagesstätte,417,Diakonisches Werk Berlin Stadtmitte e.V.,Diakonisches Werk,52.4891625,13.3755243,Kreuzbergstraße 47,10965,Berlin,2200209
2060430,Ev. Kita Emmaus-Ölberg,+493069818651,75,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.4950991,13.4267963,Lausitzer Straße 29,10999,Berlin,2300417
2060440,Ev. Kita Melanchthon,+49306919268,50,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.4946554,13.413637438155536,Planufer 83-84,10967,Berlin,2200213
2060450,Evangelische Kita Arche,+49306912499,98,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.4901919,13.3938127,Zossener Straße 22,10961,Berlin,2200211
2060460,Kita Leuchttum,+49302163087,65,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.49617905,13.380780365654772,Wartenburgstraße 7,10963,Berlin,2200208
2060470,Ev. Kita St. Simeon,+49306142300,90,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.5004397,13.4070245,Wassertorstraße 20/21,10969,Berlin,2100105
2060520,Kita der Kath. Kirchengem. St. Michael,+493049807597,77,Kindertagesstätte,9032,Katholische Kirchengemeinde Pfarrei Bernhard Lichtenberg Berlin-Mitte,Sonstiger freier Träger,52.5042032,13.4150846,Dresdener Straße 29,10999,Berlin,2300314
2060530,Kita Traumbaum,+493026397930,120,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5037818,13.3791193,Dessauer Straße 27,10963,Berlin,2100101
2060540,Kita Kastanie,+49306114525,63,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.4952578,13.4319395,Reichenberger Straße 122,10999,Berlin,2300418
2060550,Kita Löwenzahn,+49302512026,112,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.49289385,13.402710912385842,Baerwaldstraße 56,10961,Berlin,2200210
2060560,Europakita,+49302513442,93,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.4911008,13.4058879,Blücherstraße 46,10961,Berlin,2200210
2060580,Kita Wassertropfen,+49306144829,58,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.50015915,13.422498736309803,Oranienstraße 192,10999,Berlin,2300314
2060590,Zappergeck,+49306156248,25,Eltern-Initiativ-Kindertagesstätte,1082,Zappergeck - Gemeinsame Betreuung und Förderung behinderter und nichtbehinderter Kinder e. V.,EKT,52.49895645,13.400281383823138,Alexandrinenstraße 1b,10969,Berlin,2100105
2060600,Kita Milchstraße,+49302515532,62,Kindertagesstätte,8224,Kita Milchstraße UG(haftungsbeschränkt),Sonstiger freier Träger,52.5023028,13.3979665,Alte Jakobstraße 135,10969,Berlin,2100103
2060610,Tigerente,+49306930468,16,Eltern-Initiativ-Kindertagesstätte,856,TIGERENTE e.V.,EKT,52.4893868,13.3907542,Bergmannstraße 12,10961,Berlin,2200211
2060620,Nestwärme,+493061076022,70,Eltern-Initiativ-Kindertagesstätte,570,"Nestwärme - Verein zur Betreuung u. Beratung von AIDS-betroffenen Familien, Kindern u. Jugendlichen e.V.",EKT,52.5014008,13.433673,Wrangelstraße 31,10997,Berlin,2300315
2060640,Pittiplatsch,+49306919580,21,Eltern-Initiativ-Kindertagesstätte,906,Pittiplatsch e.V.,EKT,52.493311,13.4197539,Böckhstraße 21,10967,Berlin,2200213
2060660,Minifee,+493061620677,25,Eltern-Initiativ-Kindertagesstätte,854,Minifee e. V.,EKT,52.4943768,13.4106795,Berlin 10967,10967,Berlin,2200213
2060670,Siebenschläfer,+49306146045,25,Eltern-Initiativ-Kindertagesstätte,974,Eltern - Initiativ - Kindertagesstätte Siebenschläfer e. V.,EKT,52.4966782,13.4103843,Böcklerstraße 8,10969,Berlin,2100106
2060680,Mondsichel,+49306918102,36,Kindertagesstätte,1232,Frauenverein Cemiyet-i Nisa Verein zur Förderung der Familie und Jugend e.V.,Sonstiger freier Träger,52.4908696,13.4213724,Boppstraße 4,10967,Berlin,2200213
2060690,"Krümelkinder, Görlitzer Straße",+493061288254,25,Eltern-Initiativ-Kindertagesstätte,808,"Krümelkinder,Görlitzer Str. e.V.",EKT,52.4973507,13.4438777,Cuvrystraße 39,10997,Berlin,2300419
2060730,Klein und Stark,+49306123017,25,Eltern-Initiativ-Kindertagesstätte,643,Gemeindeaufbauprojekt Kreuzberg Ost e.V.,EKT,52.5196823,13.464143,Dolziger Straße 51,10247,Berlin,2500728
2060740,Rübezahl,+49306186315,17,Eltern-Initiativ-Kindertagesstätte,936,Rübezahl e.V.,EKT,52.4972318,13.4408345,Falckensteinstraße 20,10997,Berlin,2300419
2060760,Knatterpampe,+49306925555,16,Eltern-Initiativ-Kindertagesstätte,793,Knatterpampe e.V.,EKT,52.4941242,13.4179095,Böckhstraße 45,10967,Berlin,2200213
2060840,Makke,+493040747765,22,Eltern-Initiativ-Kindertagesstätte,838,EKT Makke e.V.,EKT,52.4923636,13.437396241366564,Glogauer Straße 22,10999,Berlin,2300418
2060870,Kindervilla Waldemar,+4930617790913,102,Eltern-Initiativ-Kindertagesstätte,1106,VEREIN KINDERVILLA WALDEMAR e. V.,EKT,52.4962525,13.4001987,Johanniterstraße 17,10961,Berlin,2200210
2060890,Alles Banane,+49306941812,18,Eltern-Initiativ-Kindertagesstätte,523,Alles Banane e.V.,EKT,52.4895404,13.414461909510509,Graefestraße 39,10967,Berlin,2200212
2060930,Zippel und Zappel,+49306945500,17,Eltern-Initiativ-Kindertagesstätte,1086,Zippel und Zappel e.V.,EKT,52.4872067,13.397262176781329,Heimstraße 15,10965,Berlin,2200211
2060940,Springteufel,+49306938943,16,Eltern-Initiativ-Kindertagesstätte,993,Springteufel e. V.,EKT,52.4923895,13.3969356,Mittenwalder Straße 47,10961,Berlin,2200210
2060950,Trompete,+49301577381350,16,Eltern-Initiativ-Kindertagesstätte,759,Kinderladen TROMPETE e.V.,EKT,52.4978178,13.3847117,Großbeerenstraße 13,10963,Berlin,2200208
2060970,Knulp,+49306921323,25,Eltern-Initiativ-Kindertagesstätte,797,Kinderladen Knulp e.V.,EKT,52.48850565,13.419204212381754,Jahnstraße 7,10967,Berlin,2200212
2061010,Macht nix,+49307859144,15,Eltern-Initiativ-Kindertagesstätte,834,Macht nix e.V.,EKT,52.4887667,13.3764764,Katzbachstraße 12,10965,Berlin,2200209
2061020,Kinder aus Kreuzberg,+493081800480,30,Kindertagesstätte,719,Kinder aus Kreuzberg e.V.,Sonstiger freier Träger,52.500499,13.429546,Lausitzer Platz 2,10997,Berlin,2300315
2061030,"Regenbogenfabrik, Block 109",+493069579514,23,Eltern-Initiativ-Kindertagesstätte,922,Regenbogenfabrik Block 109 e. V.,Sonstiger freier Träger,52.49570555,13.42689059015649,Lausitzer Straße 22,10999,Berlin,2300417
2061040,Mauseblitz,+493061284767,20,Eltern-Initiativ-Kindertagesstätte,844,EKT MAUSEBLITZ e. V.,EKT,52.496941,13.4429967,Cuvrystraße 24,10997,Berlin,2300419
2061050,Kita Kinder Werk Stadt,+493061671911,17,Eltern-Initiativ-Kindertagesstätte,809,Kinder Werk Stadt e.V.,EKT,52.4886203,13.4138548,Fichtestraße 19,10967,Berlin,2200212
2061060,Kinder einer Erde,+49306118014,28,Eltern-Initiativ-Kindertagesstätte,1175,Kinder einer Erde e. V.,EKT,52.4987587,13.4365912,Lübbener Straße 26,10997,Berlin,2300419
2061080,Affentanz,+49306175234,29,Eltern-Initiativ-Kindertagesstätte,517,Affentanz e.V.,EKT,52.50067305,13.423610551536314,Mariannenstraße 47,10997,Berlin,2300315
2061090,Langer Rüssel,+49306126120,20,Eltern-Initiativ-Kindertagesstätte,818,Schülerladen `Langer Rüssel` e.V.,EKT,52.500813050000005,13.423785158578232,Mariannenstraße 48,10997,Berlin,2300315
2061100,Wohnhof e.V.,+49302510316,15,Eltern-Initiativ-Kindertagesstätte,1074,EKT-Wohnhof e.V.,EKT,52.5045243,13.3954034,Markgrafenstraße 8,10969,Berlin,2100102
2061110,Zinnober,+49307859265,47,Eltern-Initiativ-Kindertagesstätte,1085,Zinnober e.V.,EKT,52.4912478,13.3850847,Hagelberger Straße 52,10965,Berlin,2200209
2061120,Krümelmonster e.V.,+49307862462,30,Eltern-Initiativ-Kindertagesstätte,810,Krümelmonster e.V.,EKT,52.49021575,13.379597954378724,Möckernstraße 76,10965,Berlin,2200209
2061140,Muskauer Straße 30,+49306116027,14,Eltern-Initiativ-Kindertagesstätte,866,Eltern - Initiativ - Tagesstätte Muskauer Str. 30 e. V.,EKT,52.5032019,13.4259374,Muskauer Straße 30,10997,Berlin,2300315
2061150,Kinderladen Muko,+49306186824,20,Eltern-Initiativ-Kindertagesstätte,754,Kinderladen Muko e.V.,EKT,52.5029432,13.426663631063429,Muskauer Straße 33,10997,Berlin,2300315
2061160,Leierkasten,+49306126941,25,Eltern-Initiativ-Kindertagesstätte,822,Kinderladen Leierkasten e.V.,EKT,52.5020175,13.4296169,Muskauer Straße 43,10997,Berlin,2300315
2061180,Schokokids,+49306157699,23,Eltern-Initiativ-Kindertagesstätte,7585,EKT-Schokokids e. V.,Sonstiger freier Träger,52.501251800000006,13.422897118372212,Naunynstraße 72,10997,Berlin,2300314
2061200,Kinderladen Kalle Kirschkern,+493017643316649,16,Eltern-Initiativ-Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.4869372,13.3914003,Fidicinstraße 32,10965,Berlin,2200211
2061220,Krötenpfuhl,+49306911656,18,Eltern-Initiativ-Kindertagesstätte,805,Krötenpfuhl e. V.,EKT,52.4876072,13.3965921,Heimstraße 7,10965,Berlin,2200211
2061240,Kinderladen Bande,+49306119894,15,Eltern-Initiativ-Kindertagesstätte,745,Kinderladen Bande e.V.,EKT,52.49972555,13.424374581292046,Oranienstraße 202,10999,Berlin,2300315
2061250,Räuberhöhle,+49306915016,18,Eltern-Initiativ-Kindertagesstätte,920,EKT Räuberhöhle e.V.,EKT,52.4951148,13.4170011,Planufer 92,10967,Berlin,2200213
2061270,Wilde 13,+49306125570,19,Eltern-Initiativ-Kindertagesstätte,1041,Verein zur Unterhaltung und Förderung der Eltern-Initiativ-Kindertagesstätte Wilde 13 e.V.,EKT,52.4930244,13.438319,Reichenberger Straße 90,10999,Berlin,2300418
2061290,Hollerbusch,+49306183014,33,Eltern-Initiativ-Kindertagesstätte,679,Hollerbusch e.V.,EKT,52.4932887,13.4386426,Reichenberger Straße 99,10999,Berlin,2300418
2061300,Die Panzerknacker,+49306928864,36,Eltern-Initiativ-Kindertagesstätte,585,Die Panzerknacker e.V.,EKT,52.4904767,13.391536,Riemannstraße 17,10961,Berlin,2200211
2061320,Optimisten,+49301702081912,13,Eltern-Initiativ-Kindertagesstätte,885,Eikita Optimisten e. V.,EKT,52.494673,13.4143382,Grimmstraße 1,10967,Berlin,2200213
2061330,Plutonia,+49306184963,38,Eltern-Initiativ-Kindertagesstätte,907,P l u t o n i a e. V.,EKT,52.4952699,13.4448821,Görlitzer Straße 32,10997,Berlin,2300419
2061360,Munkelrübe,+49306182063,20,Eltern-Initiativ-Kindertagesstätte,864,Waldorfkinderladen Munkelrübe e. V.,EKT,52.4974266,13.4466473,Taborstraße 21,10997,Berlin,2300419
2061400,Kinderhaus Waldemar Elterninitiative,+49306141029,85,Eltern-Initiativ-Kindertagesstätte,737,Kinderhaus Waldemar - Elterninitiative e.V.,EKT,52.50318315,13.422075836648006,Waldemarstraße 57,10997,Berlin,2300314
2061410,Kinderladen Klara Kirschkern,+493017643315560,18,Eltern-Initiativ-Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.4900646,13.3900277,Nostitzstraße 25,10961,Berlin,2200211
2061440,Kita Willibald-Alexis-Straße,+49306928882,23,Kindertagesstätte,563,EKT Combo e.V.,EKT,52.4871184,13.3962852,Willibald-Alexis-Straße 43,10965,Berlin,2200211
2061460,Löwenhöhle,+49306121533,24,Eltern-Initiativ-Kindertagesstätte,831,Löwenhöhle e. V.,EKT,52.497392,13.4445392,Wrangelstraße 63,10997,Berlin,2300419
2061470,Kinderladen Jule Kirschkern,+493017643322483,30,Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.4891622,13.4094234,Hasenheide 56,10967,Berlin,2200212
2061480,Lindenblüte,+49306117735,15,Eltern-Initiativ-Kindertagesstätte,829,Eltern-Initiativ-Kindertagesstätte Lindenblüte e.V.,EKT,52.4959585,13.4343572,Forster Straße 56,10999,Berlin,2300418
2061490,Waldorfkindergarten Kreuzberg,+49306143087,100,Kindertagesstätte,1272,Waldorfkindergarten Kreuzberg e.V.,Sonstiger freier Träger,52.507903,13.4045484,Berlin 10969,10969,Berlin,1100312
2061510,Kita KOTTI Adalbertstraße 87,+49306155706,26,Kindertagesstätte,1240,KOTTI - Nachbarschafts- und Gemeinwesenverein am Kottbusser Tor e.V.,Sonstiger freier Träger,52.50189635,13.419475352206732,Adalbertstraße 87,10997,Berlin,2300314
2061520,Kita KOTTI,+49306153200,38,Kindertagesstätte,1240,KOTTI - Nachbarschafts- und Gemeinwesenverein am Kottbusser Tor e.V.,Sonstiger freier Träger,52.50091765,13.417268518503963,Dresdener Straße 14,10999,Berlin,2300314
2061530,Waldorfkindertagesstätte im Forum Kreuzberg,+493061108913,20,Kindertagesstätte,1223,Forum Kreuzberg e.V.,Sonstiger freier Träger,52.5040002,13.4344997,Eisenbahnstraße 21,10997,Berlin,2300316
2061560,Europa-Kita VAK e.V. Oranienstraße 4,+49306186319,93,Kindertagesstätte,1267,VAK e.V. - Kindertagesstätten,Sonstiger freier Träger,52.49982405,13.42556015927599,Oranienstraße 4,10997,Berlin,2300315
2061600,Whistcastle of Eternia,+493084423068,17,Eltern-Initiativ-Kindertagesstätte,1065,Whistcastle of Eternia e.V.,EKT,52.4954128,13.4444527,Görlitzer Straße 33,10997,Berlin,2300419
2061670,Wildblume e.V.,+493069564451,15,Eltern-Initiativ-Kindertagesstätte,1099,Integrations-Kinderladen Wildblume e.V.,EKT,52.4873182,13.3969958,Heimstraße 16,10965,Berlin,2200211
2061680,Waldorfkindertagesstätte im FORUM Kreuzberg,+493061108913,24,Kindertagesstätte,1223,Forum Kreuzberg e.V.,Sonstiger freier Träger,52.5042222,13.43519,Köpenicker Straße 174,10997,Berlin,2300316
2061690,Kita Monumentenbande e.V.,+49307866868,15,Eltern-Initiativ-Kindertagesstätte,583,Monumentenbande e. V.,EKT,52.4876633,13.3742972,Monumentenstraße 16,10965,Berlin,2200209
2061710,Guten Tag Kinder,+49306913932,14,Eltern-Initiativ-Kindertagesstätte,661,Guten Tag Kinder e.V.,EKT,52.49325,13.3959475,Fürbringerstraße 27,10961,Berlin,2200210
2061750,Kita Oranienstraße,+493044383151,168,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,52.50410105,13.412293034036995,Oranienstraße 56,10969,Berlin,2100104
2061770,Kinderladen Luftabong,+49307868430,20,Eltern-Initiativ-Kindertagesstätte,753,Kinderladen LUFTABONG e. V.,EKT,52.4925126,13.3862846,Yorckstraße 88H,10965,Berlin,2200209
2061790,Kita Köpenicker Straße 174,+493061108913,24,Kindertagesstätte,1223,Forum Kreuzberg e.V.,Sonstiger freier Träger,52.5042222,13.43519,Köpenicker Straße 174,10997,Berlin,2300316
2061800,Katzbach-Piraten,+49307855540,23,Eltern-Initiativ-Kindertagesstätte,708,KATZBACH-PIRATEN e.V.,EKT,52.487038,13.376389,Katzbachstraße 19,10965,Berlin,2200209
2061810,Veda-Lila Kindergarten,+49306947166,15,Eltern-Initiativ-Kindertagesstätte,1029,Veda-Lila-Kindergarten e.V.,EKT,52.4880143,13.3960345,Arndtstraße 42,10965,Berlin,2200211
2061820,Kita Leuschnerdamm 33,+493050586290,123,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.503356,13.4175545,Leuschnerdamm 33,10999,Berlin,2300314
2061830,Kita Wilhelmstraße 14a,+493050586581,139,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.50213525,13.38974932230884,Wilhelmstraße 14A,10963,Berlin,2100102
2061850,Tentakel,+493054594692,40,Eltern-Initiativ-Kindertagesstätte,590,Tentakel e.V.,EKT,52.4944698,13.4295259,Ohlauer Straße 39,10999,Berlin,2300418
2061860,Kita Schwiebusser Straße 5,+493050586541,90,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.4860104,13.3930128,Schwiebusser Straße 5,10965,Berlin,2200211
2061870,Kita Markgrafenstraße,+493081887961,105,Kindertagesstätte,1312,INA.KINDER.GARTEN gGmbH,Sonstiger freier Träger,52.50423255,13.394288261633726,Markgrafenstraße 80,10969,Berlin,2100102
2061890,Kinderladen Kreuzbären,+49306943598,20,Eltern-Initiativ-Kindertagesstätte,713,Kinderladen Kreuzbären e.V.,EKT,52.4905855,13.4225367,Boppstraße 9,10967,Berlin,2200213
2061900,Der kleine Horrorladen,+49306929332,25,Eltern-Initiativ-Kindertagesstätte,575,Der kleine Horrorladen e.V.,EKT,52.4941593,13.4188143,Graefestraße 84,10967,Berlin,2200213
2061920,Kita KOTTI,+49306155706,24,Kindertagesstätte,1240,KOTTI - Nachbarschafts- und Gemeinwesenverein am Kottbusser Tor e.V.,Sonstiger freier Träger,52.5017539,13.419374840150454,Adalbertstraße 88,10997,Berlin,2300314
2061930,Kita Till Eulenspiegel-Kette,+493075453164,22,Kindertagesstätte,1259,Eltern - Kinder - Schüler - Gruppe Till Eulenspiegel Kette e.V.,Sonstiger freier Träger,52.50442335,13.422139823569648,Adalbertstraße 23b,10997,Berlin,2300314
2061950,Kita Till Eulenspiegel-Kette,+49306157697,15,Kindertagesstätte,1259,Eltern - Kinder - Schüler - Gruppe Till Eulenspiegel Kette e.V.,Sonstiger freier Träger,52.4956867,13.41564338187229,Admiralstraße 20,10999,Berlin,2100106
2061970,Eltern-Kind-Gruppe Kreuzberg-Nord,+49306145900,55,Kindertagesstätte,1237,Eltern-Kindergruppe Kreuzberg-Nord e.V.,Sonstiger freier Träger,52.5047833,13.423592466857496,Mariannenplatz 2,10997,Berlin,2300314
2061980,Eltern-Kinder-Schülergruppe Modell Florian,+49306148146,35,Kindertagesstätte,1217,Eltern-Kinder-Gruppe Florian e. V.,Sonstiger freier Träger,52.50318315,13.422075836648006,Waldemarstraße 57,10997,Berlin,2300314
2061990,Nasreddin,+49302510107,22,Eltern-Initiativ-Kindertagesstätte,871,Nasreddin e.V.,EKT,52.5003488,13.3860607,Großbeerenstraße 94,10963,Berlin,2100101
2062000,Kita BABB Kreuzberg I,+49306119754,19,Eltern-Initiativ-Kindertagesstätte,564,TÄKS e. V.,Sonstiger freier Träger,52.493804,13.4346621,Liegnitzer Straße 14,10999,Berlin,2300418
2062030,Mondlicht I,+49306948233,51,Kindertagesstätte,1232,Frauenverein Cemiyet-i Nisa Verein zur Förderung der Familie und Jugend e.V.,Sonstiger freier Träger,52.4939157,13.4174848,Böckhstraße 11,10967,Berlin,2200213
2062060,Herzlichtgarten,+49306949805,18,Eltern-Initiativ-Kindertagesstätte,670,Herzlichtgarten e.V.,EKT,52.4889905,13.4105101,Hasenheide 51,10967,Berlin,2200212
2062070,Kita KOTTI,+49306161985,25,Kindertagesstätte,1240,KOTTI - Nachbarschafts- und Gemeinwesenverein am Kottbusser Tor e.V.,Sonstiger freier Träger,52.5008878,13.3977802,Alte Jakobstraße 172,10969,Berlin,2100105
2062080,Neumond,+49306917239,30,Kindertagesstätte,1232,Frauenverein Cemiyet-i Nisa Verein zur Förderung der Familie und Jugend e.V.,Sonstiger freier Träger,52.4885241,13.4197195,Jahnstraße 14,10967,Berlin,2200212
2062090,Kita Spielhaus (Nachbarschaftshaus Urbanstraße),+493069049714,36,Kindertagesstätte,1251,Nachbarschaftshaus Urbanstr. e.V.,Sonstiger freier Träger,52.4929721,13.4075946,Urbanstraße 21,10961,Berlin,2200210
2062100,Kita Tausend Fühler (Nachbarschaftshaus Urbanstraße),+49306946890,25,Kindertagesstätte,1251,Nachbarschaftshaus Urbanstr. e.V.,Sonstiger freier Träger,52.4884656,13.3942754,Friesenstraße 4,10965,Berlin,2200211
2062120,Wildblume,+493069503682,15,Eltern-Initiativ-Kindertagesstätte,1099,Integrations-Kinderladen Wildblume e.V.,EKT,52.4867866,13.3904577,Fidicinstraße 10,10965,Berlin,2200211
2062130,Waldorfkindertagesstätte im FORUM Kreuzberg,+493061108913,25,Kindertagesstätte,1223,Forum Kreuzberg e.V.,Sonstiger freier Träger,52.5023502,13.4325657,Berlin 10997,10997,Berlin,2300316
2062150,Spreesprotte,+493043920541,35,Eltern-Initiativ-Kindertagesstätte,1119,Spreesprotten e. V.,EKT,52.4931636,13.437289,Glogauer Straße 26,10999,Berlin,2300418
2062170,Kulturschlüssel,+493078896675,23,Eltern-Initiativ-Kindertagesstätte,1120,Kulturschlüssel e.V.,EKT,52.4914472,13.382764,Berlin 10965,10965,Berlin,2200209
2062180,Europa-Kita VAK e.V. Reichenberger Straße 156 A.,+493061076668,80,Kindertagesstätte,1267,VAK e.V. - Kindertagesstätten,Sonstiger freier Träger,52.49776745,13.42357125837436,Reichenberger Straße 156,10999,Berlin,2300417
2062190,Wildblume e.V.,+493069564584,15,Eltern-Initiativ-Kindertagesstätte,1099,Integrations-Kinderladen Wildblume e.V.,EKT,52.4864359,13.3937892,Fidicinstraße 23,10965,Berlin,2200211
2062200,Integrationskinderladen Fidicinis,+493017650468993,24,Eltern-Initiativ-Kindertagesstätte,1136,fidicinis e.V.,EKT,52.4907474,13.3921891,Solmsstraße 22,10961,Berlin,2200211
2062210,Bunte Mischung,+493074073555,25,Eltern-Initiativ-Kindertagesstätte,1139,Bunte Mischung e.V.,EKT,52.4942567,13.4173534,Böckhstraße 47-48,10967,Berlin,2200213
2062220,Girotondo,+493069815328,30,Eltern-Initiativ-Kindertagesstätte,1141,Eltern-Initiativ-Kindertagesstätte Girotondo e. V.,EKT,52.4896875,13.3908749,Bergmannstraße 98,10961,Berlin,2200211
2062240,Kita Kunterbunt 1,+493053097225,30,Eltern-Initiativ-Kindertagesstätte,1151,Elternverein für Erziehung und Bildung e.V.,EKT,52.4953536,13.429757962186043,Reichenberger Straße 62,10999,Berlin,2300417
2062260,Macht nix,+493078950708,20,Eltern-Initiativ-Kindertagesstätte,834,Macht nix e.V.,EKT,52.4885238,13.3745065,Kreuzbergstraße 43,10965,Berlin,2200209
2062270,Kinderladen Grüffelo,+49306942457,15,Kindertagesstätte,7375,Kinderladen Grüffelo e.V.,Sonstiger freier Träger,52.490900100000005,13.394498405318306,Zossener Straße 36,10961,Berlin,2200211
2062280,Fino und Fleur,+49306926284,17,Eltern-Initiativ-Kindertagesstätte,1167,FINO und FLEUR e.V.,EKT,52.486589,13.3956696,Jüterboger Straße 8,10965,Berlin,2200211
2062290,Kita Sonnenblümchen,+493025942790,42,Kindertagesstätte,1169,Kita Sonnenblümchen gemeinnützige GmbH,Sonstiger freier Träger,52.4887367,13.4142378,Graefestraße 43,10967,Berlin,2200212
2062300,Kindervilla Waldemar (Springerareal),+493025942951,80,Eltern-Initiativ-Kindertagesstätte,1106,VEREIN KINDERVILLA WALDEMAR e. V.,EKT,52.5058538,13.39482954806841,Markgrafenstraße 15,10969,Berlin,2100102
2062310,Knatterbande,+493069817780,30,Eltern-Initiativ-Kindertagesstätte,1196,Knatterbande e. V.,EKT,52.494748,13.418794869865822,Graefestraße 6,10967,Berlin,2200213
2062320,Spreesprotte,+493043920541,28,Eltern-Initiativ-Kindertagesstätte,1119,Spreesprotten e. V.,EKT,52.494424,13.4386048,Glogauer Straße 32,10999,Berlin,2300418
2062330,Kita BABB Kreuzberg II,+493061289737,30,Eltern-Initiativ-Kindertagesstätte,564,TÄKS e. V.,Sonstiger freier Träger,52.4932916,13.434054724842518,Liegnitzer Straße 17,10999,Berlin,2300418
2062400,Kita Stallschreiber Straße13,+4930695399990,130,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.50614025,13.408842797062244,Stallschreiberstraße 13,10969,Berlin,2100104
2062410,Schippe und Eimer,+493061657396,30,Eltern-Initiativ-Kindertagesstätte,950,Schippe und Eimer e.V.,EKT,52.5004704,13.4335489,Muskauer Straße 55,10997,Berlin,2300315
2062420,Kinderladen Frieda Kirschkern,+493017643317789,25,Eltern-Initiativ-Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.49219,13.4174729,Dieffenbachstraße 27,10967,Berlin,2200213
2062440,Kita Trauminsel,+493025923697,20,Eltern-Initiativ-Kindertagesstätte,1381,Trauminsel e.V.,EKT,52.5025993,13.3886421,Wilhelmstraße 15,10963,Berlin,2100102
2062450,Löwenherz & Spunk e.V.,+493080206776,25,Eltern-Initiativ-Kindertagesstätte,1387,EiKita Löwenherz & Spunk e.V.,EKT,52.488982,13.4004273,Bergmannstraße 68,10961,Berlin,2200211
